1000,6.131,4.801,2.944
1010,7.38,4.919,3.04
1020,6.402,5.144,3.132
1030,6.606,5.26,3.222
1040,5.173,5.383,3.317
1050,7.228,5.628,3.417
1060,7.286,5.756,3.521
1070,7.653,5.894,3.606
1080,6.58,6.043,3.716
1090,8.045,6.234,3.829
1100,8.494,6.385,3.93
1110,8.406,6.577,4.033
1120,8.026,6.711,4.149
1130,11.604,6.905,4.252
1140,9.415,7.079,4.379
1150,9.718,7.281,4.477
1160,8.18,7.445,4.6
1170,13.189,7.683,4.717
1180,10.952,7.922,4.853
1190,10.783,8.076,4.974
1200,8.404,8.257,5.096
1210,11.614,8.517,5.217
1220,13.394,8.697,5.354
1230,12.39,8.901,5.488
1240,10.433,9.101,5.616
1250,14.673,9.338,5.761
1260,14.568,9.576,5.905
1270,14.518,9.809,6.051
1280,15.525,10.406,6.171
1290,14.469,10.274,6.321
1300,15.046,10.485,6.468
1310,15.576,10.769,6.617
1320,13.25,10.966,6.77
1330,16.279,11.226,6.923
1340,16.46,11.499,7.094
1350,19.887,11.76,7.245
1360,12.02,12.01,7.41
1370,19.926,12.278,7.563
1380,17.795,12.548,7.734
1390,19.471,12.835,7.979
1400,16.153,13.067,8.082
1410,20.034,13.405,8.244
1420,22.603,13.67,8.437
1430,21.301,14.011,8.61
1440,19.326,14.302,8.789
1450,22.317,14.564,8.982
1460,24.764,14.891,9.159
1470,24.454,15.181,9.355
1480,19.487,15.456,9.564
1490,24.94,15.808,9.737
1500,26.537,16.166,9.929
1510,26.763,16.452,10.148
1520,19.45,16.715,10.339
1530,27.986,17.112,10.54
1540,27.726,17.441,10.748
1550,30.446,17.816,10.962
1560,23.345,18.162,11.18
1570,31.63,18.506,11.39
1580,30.252,18.851,11.617
1590,35.051,19.239,11.835
1600,29.852,19.784,12.051
1610,37.355,19.967,12.296
1620,33.65,20.332,12.531
1630,35.746,20.723,12.751
1640,29.217,21.064,13.026
1650,37.614,21.485,13.217
1660,37.15,21.871,13.456
1670,40.166,22.293,13.72
1680,29.568,22.638,13.954
1690,40.737,23.109,14.212
1700,39.808,23.499,14.441
1710,42.488,23.93,14.724
1720,33.772,24.598,14.993
1730,47.278,24.811,15.243
1740,43.732,25.213,15.513
1750,47.814,25.631,15.769
1760,38.532,26.179,16.065
1770,47.256,26.553,16.348
1780,47.257,26.984,16.631
1790,48.977,27.461,16.902
1800,39.907,27.782,17.175
1810,51.333,28.365,17.453
1820,52.793,28.883,17.745
1830,53.278,29.359,18.064
1840,41.604,29.89,18.33
1850,55.889,30.392,18.657
1860,54.535,30.802,18.951
1870,57.691,31.348,19.234
1880,47.059,31.716,19.548
1890,59.515,32.352,20.151
1900,59.282,32.83,20.214
1910,60.946,33.401,20.521
1920,58.628,34.49,20.829
1930,63.072,34.443,21.168
1940,64.182,34.934,21.475
1950,65.478,35.608,21.82
1960,54.619,36,22.167
1970,67.045,36.606,22.508
1980,68.335,37.186,22.828
1990,69.976,37.758,23.189
2000,54.819,38.281,23.554
